ID|name|赛季|球队|场次|首发|时间|投篮|命中率|三分|命中率|罚球|命中率|篮板|助攻|抢断|盖帽|失误|犯规|得分
10097|克里斯-保罗(Chris Paul)|2013|快船|13|13|36.3|7.1-15.2|46.7%|2.5-5.4|45.7%|3.2-4.1|77.4%|4.2|10.3|2.85|0.00|3.00|3.85|19.8
10098|布雷克-格里芬(Blake Griffin)|2011|快船|11|11|35.7|7.6-15.3|50.0%|0.0-0.1|0.0%|3.8-6.0|63.6%|6.9|2.5|1.82|0.91|2.27|3.73|19.1
10098|布雷克-格里芬(Blake Griffin)|2012|快船|6|5|26.3|4.8-10.7|45.3%|0.0-0.0|0.0%|3.5-4.3|80.8%|5.5|2.5|0.00|0.83|2.17|4.00|13.2
10098|布雷克-格里芬(Blake Griffin)|2013|快船|13|13|36.8|9.0-18.0|50.0%|0.1-0.5|14.3%|5.5-7.4|74.0%|7.4|3.8|1.23|1.08|2.38|4.15|23.5
10099|德安德鲁-乔丹(DeAndre Jordan)|2011|快船|11|11|22.6|1.9-3.6|52.5%|0.0-0.0|0.0%|0.7-2.2|33.3%|5.3|0.4|0.64|1.64|0.64|1.82|4.5
10099|德安德鲁-乔丹(DeAndre Jordan)|2012|快船|6|6|24.0|1.7-3.7|45.5%|0.0-0.0|0.0%|0.3-1.5|22.2%|6.3|0.2|0.17|1.67|1.50|3.00|3.7
10099|德安德鲁-乔丹(DeAndre Jordan)|2013|快船|13|13|34.0|3.5-4.8|73.0%|0.0-0.0|0.0%|2.5-5.8|43.4%|12.5|0.8|0.92|2.54|1.77|3.46|9.6
10100|JJ-雷迪克(J.J. Redick)|2006|魔术|1|0|11.0|1.0-2.0|50.0%|1.0-1.0|100.0%|0.0-0.0|0.0%|0.0|2.0|0.00|0.00|1.00|2.00|3.0
10100|JJ-雷迪克(J.J. Redick)|2007|魔术|2|0|5.0|0.0-2.0|0.0%|0.0-1.5|0.0%|0.0-0.0|0.0%|0.5|0.0|0.00|0.00|0.00|0.50|0.0
10100|JJ-雷迪克(J.J. Redick)|2008|魔术|16|8|20.4|1.9-5.2|37.3%|1.3-3.2|40.4%|0.8-0.9|92.9%|1.2|1.9|0.50|0.06|0.44|1.62|6.0
10100|JJ-雷迪克(J.J. Redick)|2009|魔术|14|0|19.2|2.1-5.1|42.3%|1.1-2.5|42.9%|2.1-2.5|85.7%|1.7|1.4|0.71|0.00|1.43|1.57|7.5
10100|JJ-雷迪克(J.J. Redick)|2010|魔术|6|0|20.0|2.5-7.0|35.7%|0.2-2.5|6.7%|1.5-2.0|75.0%|1.8|1.0|0.17|0.17|1.17|1.33|6.7
10100|JJ-雷迪克(J.J. Redick)|2011|魔术|5|0|24.6|3.8-8.8|43.2%|0.8-3.8|21.1%|2.4-2.8|85.7%|1.0|3.2|0.20|0.00|1.20|0.80|10.8
10100|JJ-雷迪克(J.J. Redick)|2012|雄鹿|4|0|17.2|2.8-6.2|44.0%|1.0-3.0|33.3%|0.8-0.8|100.0%|0.8|1.2|0.25|0.00|1.50|2.25|7.2
10100|JJ-雷迪克(J.J. Redick)|2013|快船|13|13|27.0|4.7-10.2|45.9%|2.0-5.0|40.0%|1.9-2.0|96.2%|1.7|1.5|0.85|0.00|1.00|1.77|13.3
10101|贾马尔-克劳福德(Jamal Crawford)|2009|老鹰|11|0|31.9|5.1-14.0|36.4%|1.6-4.5|36.0%|4.5-5.3|84.5%|2.7|2.7|0.82|0.09|1.82|2.36|16.3
10101|贾马尔-克劳福德(Jamal Crawford)|2010|老鹰|12|0|29.8|5.1-12.9|39.4%|1.8-5.0|35.0%|3.5-4.2|82.4%|1.3|2.5|0.75|0.33|1.33|1.42|15.4
10101|贾马尔-克劳福德(Jamal Crawford)|2012|快船|6|0|26.8|4.0-10.3|38.7%|1.0-3.7|27.3%|1.8-1.8|100.0%|2.0|1.7|0.50|0.17|0.67|1.50|10.8
10101|贾马尔-克劳福德(Jamal Crawford)|2013|快船|13|0|24.1|5.2-13.2|39.8%|2.1-6.1|34.2%|3.0-3.4|88.6%|1.5|2.0|0.92|0.15|1.15|1.85|15.5
10102|斯宾瑟-霍伊斯(Spencer Hawes)|2010|76人|5|5|19.6|2.4-6.6|36.4%|0.0-0.2|0.0%|0.4-0.8|50.0%|3.8|1.8|0.00|0.40|0.40|2.20|5.2
10102|斯宾瑟-霍伊斯(Spencer Hawes)|2011|76人|13|12|25.5|3.8-8.3|46.3%|0.2-0.4|40.0%|1.5-2.0|73.1%|6.6|1.6|0.31|0.85|1.69|2.46|9.3
10103|艾派-尤度(Ekpe Udoh)|2012|雄鹿|4|0|13.5|1.0-2.2|44.4%|0.0-0.0|0.0%|0.0-0.0|0.0%|1.5|0.2|0.50|0.50|0.00|1.00|2.0
10104|马特-巴恩斯(Matt Barnes)|2006|勇士|11|3|30.0|4.1-9.1|45.0%|1.7-4.1|42.2%|1.2-1.6|72.2%|5.7|2.4|1.45|0.36|1.82|4.00|11.1
10104|马特-巴恩斯(Matt Barnes)|2009|魔术|14|14|23.3|2.1-5.4|40.0%|0.9-2.3|37.5%|1.2-1.4|85.0%|4.7|1.4|0.71|0.21|0.71|2.00|6.4
10104|马特-巴恩斯(Matt Barnes)|2010|湖人|10|0|13.1|1.5-3.8|39.5%|0.2-1.2|16.7%|0.4-0.7|57.1%|2.8|0.5|0.70|0.20|0.60|2.30|3.6
10104|马特-巴恩斯(Matt Barnes)|2011|湖人|11|0|16.8|1.5-5.4|27.1%|0.5-2.8|16.1%|0.2-0.4|50.0%|3.3|1.5|0.91|0.45|1.36|2.64|3.5
10104|马特-巴恩斯(Matt Barnes)|2012|快船|6|0|27.0|4.0-7.3|54.5%|1.2-2.8|41.2%|2.7-3.2|84.2%|5.0|0.5|0.67|0.33|0.83|3.83|11.8
10104|马特-巴恩斯(Matt Barnes)|2013|快船|13|13|31.1|3.5-8.2|42.1%|1.5-4.6|31.7%|1.0-1.5|68.4%|4.5|1.8|0.92|0.23|1.31|3.15|9.4
10105|乔丹-法马尔(Jordan Farmar)|2006|湖人|5|5|22.8|2.4-5.6|42.9%|0.4-2.0|20.0%|1.2-1.4|85.7%|2.8|1.6|1.20|0.20|1.00|1.80|6.4
10105|乔丹-法马尔(Jordan Farmar)|2007|湖人|21|0|17.1|2.1-5.5|38.3%|0.8-2.1|38.6%|0.7-0.8|87.5%|1.6|1.3|0.33|0.19|0.81|1.29|5.7
10105|乔丹-法马尔(Jordan Farmar)|2008|湖人|20|1|13.0|1.7-4.3|39.1%|0.6-1.9|30.8%|0.7-0.9|73.7%|1.4|1.6|0.45|0.15|0.90|0.80|4.7
10105|乔丹-法马尔(Jordan Farmar)|2009|湖人|23|0|13.1|1.7-4.1|40.4%|0.9-2.2|40.0%|0.4-0.6|69.2%|1.2|1.4|0.74|0.00|0.87|1.30|4.6
10106|希度-特科格鲁(Hedo Turkoglu)|2000|国王|8|0|17.6|2.5-5.8|43.5%|1.0-1.8|57.1%|1.5-1.5|100.0%|3.5|1.4|0.38|0.12|0.75|2.25|7.5
10106|希度-特科格鲁(Hedo Turkoglu)|2001|国王|16|8|27.7|3.4-8.6|40.1%|0.8-2.1|35.3%|1.0-1.9|51.6%|5.2|1.4|0.38|0.56|1.44|3.06|8.6
10106|希度-特科格鲁(Hedo Turkoglu)|2002|国王|10|5|17.4|1.8-5.0|36.0%|0.4-1.4|28.6%|1.3-1.8|72.2%|2.9|1.4|1.20|0.50|0.50|1.90|5.3
10106|希度-特科格鲁(Hedo Turkoglu)|2003|马刺|10|10|27.1|2.6-8.1|32.1%|1.4-4.2|33.3%|1.1-1.8|61.1%|4.5|1.5|0.90|0.10|1.60|2.00|7.7
10106|希度-特科格鲁(Hedo Turkoglu)|2006|魔术|4|4|39.0|6.2-12.5|50.0%|0.8-2.2|33.3%|0.5-1.0|50.0%|3.2|3.5|1.25|1.00|2.50|3.50|13.8
10106|希度-特科格鲁(Hedo Turkoglu)|2007|魔术|10|10|39.9|6.3-14.1|44.7%|1.0-3.5|28.6%|3.9-4.6|84.8%|6.4|5.5|0.80|0.20|3.80|3.50|17.5
10106|希度-特科格鲁(Hedo Turkoglu)|2008|魔术|24|24|38.9|5.2-12.3|42.7%|1.3-3.5|38.6%|3.9-4.8|81.7%|4.5|4.8|0.75|0.17|2.67|3.33|15.8
10106|希度-特科格鲁(Hedo Turkoglu)|2010|魔术|6|6|34.8|3.3-11.3|29.4%|1.2-5.0|23.3%|1.3-2.3|57.1%|3.2|3.7|1.33|0.17|1.17|3.00|9.2
10106|希度-特科格鲁(Hedo Turkoglu)|2011|魔术|5|5|32.4|3.0-8.2|36.6%|1.0-2.4|41.7%|1.4-2.2|63.6%|2.8|2.4|1.00|0.80|1.80|3.60|8.4
10106|希度-特科格鲁(Hedo Turkoglu)|2013|快船|5|0|8.2|1.2-2.6|46.2%|0.8-2.0|40.0%|0.0-0.0|0.0%|1.0|0.2|0.60|0.00|0.00|0.60|3.2
10107|格伦-戴维斯(Glen Davis)|2007|凯尔特人|17|0|8.1|0.8-2.0|41.2%|0.0-0.1|0.0%|0.6-1.1|61.1%|1.5|0.4|0.29|0.24|0.59|1.59|2.3
10107|格伦-戴维斯(Glen Davis)|2008|凯尔特人|14|14|36.4|6.1-12.5|49.1%|0.0-0.0|0.0%|3.5-4.9|71.0%|5.6|1.8|1.29|0.57|1.43|4.21|15.8
10107|格伦-戴维斯(Glen Davis)|2009|凯尔特人|24|1|20.1|2.5-5.2|47.6%|0.0-0.1|0.0%|2.4-3.3|72.2%|4.5|0.4|0.79|0.38|0.92|2.25|7.3
10107|格伦-戴维斯(Glen Davis)|2010|凯尔特人|9|0|21.2|2.0-5.1|39.1%|0.0-0.1|0.0%|0.9-1.2|72.7%|3.6|0.9|0.33|0.00|1.00|2.33|4.9
10107|格伦-戴维斯(Glen Davis)|2011|魔术|5|5|38.0|7.8-17.8|43.8%|0.0-0.0|0.0%|3.4-4.4|77.3%|9.2|0.8|0.60|1.20|1.80|2.00|19.0
10107|格伦-戴维斯(Glen Davis)|2013|快船|13|0|12.2|1.9-3.2|61.0%|0.0-0.0|0.0%|0.0-0.0|0.0%|2.8|0.7|0.23|0.23|0.54|1.85|3.8
10109|雷吉-布洛克(Reggie Bullock)|2013|快船|2|0|2.5|0.5-0.5|100.0%|0.0-0.0|0.0%|0.0-0.0|0.0%|0.0|0.5|0.00|0.00|0.00|0.00|1.0
10111|克里斯-道格拉斯-罗伯茨(Chris Douglas-Roberts)|2013|山猫|4|0|17.5|2.8-4.0|68.8%|1.0-2.0|50.0%|3.0-3.5|85.7%|2.0|0.5|0.00|0.00|1.00|2.75|9.5
10112|大卫-李(David Lee)|2012|勇士|6|1|10.8|2.2-5.5|39.4%|0.0-0.0|0.0%|0.7-1.0|66.7%|4.7|0.8|0.50|0.17|0.83|0.83|5.0
10112|大卫-李(David Lee)|2013|勇士|7|7|31.0|5.9-11.0|53.2%|0.0-0.0|0.0%|2.1-2.7|78.9%|9.1|2.6|0.57|0.00|2.43|4.00|13.9
10113|安德鲁-博古特(Andrew Bogut)|2005|雄鹿|5|5|34.4|4.0-9.2|43.5%|0.0-0.0|0.0%|0.6-1.6|37.5%|6.2|3.4|0.60|0.00|1.60|4.20|8.6
10113|安德鲁-博古特(Andrew Bogut)|2012|勇士|12|12|27.2|3.2-5.6|58.2%|0.0-0.0|0.0%|0.7-1.9|34.8%|10.9|1.8|0.50|1.50|1.83|3.25|7.2
10114|安德烈-伊格达拉(Andre Iguodala)|2004|76人|5|5|38.4|4.0-8.6|46.5%|0.6-1.8|33.3%|1.2-2.4|50.0%|4.6|3.0|2.80|1.00|1.00|2.40|9.8
10114|安德烈-伊格达拉(Andre Iguodala)|2007|76人|6|6|39.0|3.8-11.5|33.3%|0.3-2.3|14.3%|5.2-7.2|72.1%|4.8|5.0|2.17|0.17|4.33|1.83|13.2
10114|安德烈-伊格达拉(Andre Iguodala)|2008|76人|6|6|44.8|7.3-16.3|44.9%|1.8-4.7|39.3%|5.0-7.7|65.2%|6.3|6.7|1.83|0.00|4.00|1.50|21.5
10114|安德烈-伊格达拉(Andre Iguodala)|2010|76人|5|5|36.4|4.4-10.4|42.3%|0.6-2.8|21.4%|2.0-2.8|71.4%|7.0|6.8|1.00|0.40|2.80|3.20|11.4
10114|安德烈-伊格达拉(Andre Iguodala)|2011|76人|13|13|38.8|4.5-11.6|38.4%|1.5-3.8|38.8%|2.5-4.3|58.9%|5.7|3.7|1.46|0.38|1.46|2.46|12.9
10114|安德烈-伊格达拉(Andre Iguodala)|2012|掘金|6|6|40.5|6.3-12.7|50.0%|2.3-4.8|48.3%|3.0-4.2|72.0%|8.0|5.3|2.00|0.33|2.83|1.50|18.0
10114|安德烈-伊格达拉(Andre Iguodala)|2013|勇士|7|7|35.4|4.6-8.9|51.6%|1.1-2.1|53.3%|2.9-4.7|60.6%|4.7|4.4|1.29|0.29|3.00|2.71|13.1
10115|斯蒂芬-库里(Stephen Curry)|2012|勇士|12|12|41.4|8.5-19.6|43.4%|3.5-8.8|39.6%|2.9-3.2|92.1%|3.8|8.1|1.67|0.17|3.33|2.92|23.4
10115|斯蒂芬-库里(Stephen Curry)|2013|勇士|7|7|42.3|7.3-16.6|44.0%|3.1-8.1|38.6%|5.3-6.0|88.1%|3.6|8.4|1.71|0.14|3.71|2.57|23.0
10116|肖恩-利文斯顿(Shaun Livingston)|2005|快船|12|0|27.7|3.0-6.3|47.4%|0.1-0.1|100.0%|1.4-1.8|81.0%|4.7|4.8|0.58|0.50|1.92|2.58|7.5
10116|肖恩-利文斯顿(Shaun Livingston)|2013|篮网|12|10|27.1|3.7-7.2|51.2%|0.1-0.1|100.0%|2.2-3.1|73.0%|3.5|3.3|0.42|0.42|1.83|3.42|9.7
10117|马利斯-斯贝茨(Marreese Speights)|2008|76人|3|0|9.7|1.0-2.3|42.9%|0.0-0.0|0.0%|1.0-1.3|75.0%|2.0|0.0|0.00|0.00|0.00|1.67|3.0
10117|马利斯-斯贝茨(Marreese Speights)|2010|76人|2|0|10.5|1.0-6.0|16.7%|0.0-0.0|0.0%|0.0-0.0|0.0%|3.0|0.5|0.00|0.50|0.00|2.00|2.0
10117|马利斯-斯贝茨(Marreese Speights)|2011|灰熊|7|0|14.3|2.9-5.9|48.8%|0.0-0.0|0.0%|0.9-1.4|60.0%|4.3|0.3|0.43|0.43|0.71|1.86|6.6
10117|马利斯-斯贝茨(Marreese Speights)|2013|勇士|7|0|9.7|2.7-5.1|52.8%|0.0-0.0|0.0%|0.9-1.7|50.0%|3.1|0.4|0.29|0.57|0.29|1.71|6.3
10118|克莱-汤普森(Klay Thompson)|2012|勇士|12|12|41.2|6.3-14.5|43.7%|2.1-4.9|42.4%|0.4-0.5|83.3%|4.6|1.8|1.00|0.58|2.00|3.67|15.2
10118|克莱-汤普森(Klay Thompson)|2013|勇士|7|7|36.7|5.7-14.0|40.8%|2.3-6.3|36.4%|2.7-3.4|79.2%|3.4|3.6|1.00|0.71|2.14|3.43|16.4
10119|哈里森-巴恩斯(Harrison Barnes)|2012|勇士|12|12|38.4|6.0-13.5|44.4%|1.6-4.3|36.5%|2.5-2.9|85.7%|6.4|1.2|0.58|0.42|1.33|2.75|16.1
10119|哈里森-巴恩斯(Harrison Barnes)|2013|勇士|7|0|22.3|2.7-6.9|39.6%|1.1-3.0|38.1%|1.3-2.3|56.3%|4.0|1.1|0.14|0.43|0.71|1.86|7.9
10120|布兰登-拉什(Brandon Rush)|2010|步行者|5|0|11.0|1.2-2.6|46.2%|0.6-0.8|75.0%|0.2-0.4|50.0%|1.4|0.6|0.20|0.20|0.20|1.00|3.2
10121|费斯图斯-埃泽利(Festus Ezeli)|2012|勇士|12|3|11.2|0.5-1.1|46.2%|0.0-0.0|0.0%|1.0-1.8|57.1%|2.5|0.2|0.25|0.58|1.00|2.00|2.0
10122|内马尼亚-内多维奇(Nemanja Nedovic)|2013|勇士|1|0|0.0|0.0-0.0|0.0%|0.0-0.0|0.0%|0.0-0.0|0.0%|0.0|0.0|0.00|0.00|0.00|1.00|0.0
10123|德雷蒙德-格林(Draymond Green)|2012|勇士|12|1|18.6|2.0-4.7|42.9%|0.8-1.9|39.1%|1.1-1.4|76.5%|4.2|1.6|0.50|0.83|1.00|2.92|5.8
10123|德雷蒙德-格林(Draymond Green)|2013|勇士|7|4|32.6|4.0-8.6|46.7%|1.1-4.1|27.6%|2.7-3.4|79.2%|8.3|2.9|1.71|1.71|2.43|4.71|11.9
10124|奥格年-库兹米奇(Ognjen Kuzmic)|2013|勇士|3|0|2.7|0.0-0.0|0.0%|0.0-0.0|0.0%|0.0-0.0|0.0%|1.3|0.0|0.00|0.00|0.00|0.67|0.0
10125|莱昂德罗-巴博萨(Leandro Barbosa)|2004|太阳|12|0|9.7|1.0-2.9|34.3%|0.3-0.8|40.0%|0.2-0.3|50.0%|1.4|1.0|0.25|0.00|0.42|0.67|2.5
10125|莱昂德罗-巴博萨(Leandro Barbosa)|2005|太阳|20|3|31.6|5.2-10.9|47.0%|1.4-3.5|39.1%|2.5-2.9|86.2%|1.6|2.7|0.75|0.20|1.45|3.30|14.2
10125|莱昂德罗-巴博萨(Leandro Barbosa)|2006|太阳|11|1|31.7|5.8-14.4|40.5%|1.6-5.4|30.5%|2.5-3.5|71.8%|3.5|2.2|1.09|0.18|2.00|2.73|15.8
10125|莱昂德罗-巴博萨(Leandro Barbosa)|2007|太阳|5|1|28.6|3.8-11.0|34.5%|0.8-3.6|22.2%|2.0-2.2|90.9%|4.0|1.8|0.60|0.00|0.80|2.00|10.4
10125|莱昂德罗-巴博萨(Leandro Barbosa)|2009|太阳|16|0|15.6|2.7-6.4|41.7%|0.8-2.2|34.3%|1.1-1.5|70.8%|1.3|1.2|0.31|0.12|0.94|2.06|7.2
10125|莱昂德罗-巴博萨(Leandro Barbosa)|2011|步行者|11|0|20.3|2.5-6.6|37.0%|0.3-1.8|15.0%|0.5-1.1|50.0%|2.2|1.3|0.45|0.09|1.18|2.09|5.7
10127|科比-布莱恩特(Kobe Bryant)|1996|湖人|9|0|14.8|2.3-6.1|38.2%|0.7-2.6|26.1%|2.9-3.3|86.7%|1.2|1.2|0.33|0.22|1.56|2.56|8.2
10127|科比-布莱恩特(Kobe Bryant)|1997|湖人|11|0|20.0|2.8-6.9|40.8%|0.3-1.3|21.4%|2.8-4.1|68.9%|1.9|1.5|0.27|0.73|1.00|2.55|8.7
10127|科比-布莱恩特(Kobe Bryant)|1998|湖人|8|8|39.4|7.6-17.8|43.0%|1.0-2.9|34.8%|3.5-4.4|80.0%|6.9|4.6|1.88|1.25|3.88|3.00|19.8
10127|科比-布莱恩特(Kobe Bryant)|1999|湖人|22|22|39.0|7.9-17.9|44.2%|1.0-2.9|34.4%|4.3-5.7|75.4%|4.5|4.4|1.45|1.45|2.50|4.05|21.1
10127|科比-布莱恩特(Kobe Bryant)|2000|湖人|16|16|43.4|10.5-22.4|46.9%|0.7-2.1|32.4%|7.8-9.4|82.1%|7.2|6.1|1.56|0.75|3.19|3.31|29.4
10127|科比-布莱恩特(Kobe Bryant)|2001|湖人|19|19|43.8|9.8-22.7|43.4%|1.2-3.1|37.9%|5.8-7.6|75.9%|5.8|4.6|1.42|0.89|2.84|3.42|26.6
10127|科比-布莱恩特(Kobe Bryant)|2002|湖人|12|12|44.2|11.4-26.4|43.2%|2.1-5.2|40.3%|7.2-8.7|82.7%|5.1|5.2|1.17|0.08|3.50|2.92|32.1
10127|科比-布莱恩特(Kobe Bryant)|2003|湖人|22|22|44.2|8.6-20.9|41.3%|1.1-4.4|24.7%|6.1-7.5|81.3%|4.7|5.5|1.91|0.32|2.77|2.68|24.5
10127|科比-布莱恩特(Kobe Bryant)|2005|湖人|7|7|44.9|10.3-20.7|49.7%|2.0-5.0|40.0%|5.3-6.9|77.1%|6.3|5.1|1.14|0.43|4.71|3.57|27.9
10127|科比-布莱恩特(Kobe Bryant)|2006|湖人|5|5|43.0|12.0-26.0|46.2%|2.0-5.6|35.7%|6.8-7.4|91.9%|5.2|4.4|1.00|0.40|4.40|2.00|32.8
10127|科比-布莱恩特(Kobe Bryant)|2007|湖人|21|21|41.1|10.6-22.0|47.9%|1.5-5.0|30.2%|7.5-9.2|80.9%|5.7|5.6|1.67|0.38|3.33|2.81|30.1
10127|科比-布莱恩特(Kobe Bryant)|2008|湖人|23|23|40.9|10.5-23.0|45.7%|1.6-4.6|34.9%|7.6-8.6|88.3%|5.3|5.5|1.65|0.91|2.57|2.57|30.2
10127|科比-布莱恩特(Kobe Bryant)|2009|湖人|23|23|40.1|10.2-22.2|45.8%|2.1-5.7|37.4%|6.7-8.0|84.2%|6.0|5.5|1.35|0.70|3.43|3.26|29.2
10127|科比-布莱恩特(Kobe Bryant)|2010|湖人|10|10|35.4|8.3-18.6|44.6%|1.2-4.1|29.3%|5.0-6.1|82.0%|3.4|3.3|1.60|0.30|3.10|2.30|22.8
10127|科比-布莱恩特(Kobe Bryant)|2011|湖人|12|12|39.7|11.0-25.1|43.9%|1.4-5.0|28.3%|6.6-7.9|83.2%|4.8|4.3|1.33|0.17|2.83|2.75|30.0
10128|史蒂夫-纳什(Steve Nash)|1996|太阳|4|0|3.8|0.5-2.2|22.2%|0.2-1.0|25.0%|0.0-0.0|0.0%|0.2|0.2|0.25|0.25|0.50|1.25|1.2
10128|史蒂夫-纳什(Steve Nash)|1997|太阳|4|1|12.8|2.0-4.5|44.4%|0.2-1.2|20.0%|1.2-2.0|62.5%|2.5|1.8|0.50|0.00|0.75|1.75|5.5
10128|史蒂夫-纳什(Steve Nash)|2000|小牛|10|10|37.0|4.5-10.8|41.7%|1.6-3.9|41.0%|3.0-3.4|88.2%|3.2|6.4|0.60|0.10|2.50|1.90|13.6
10128|史蒂夫-纳什(Steve Nash)|2001|小牛|8|8|40.4|6.4-14.8|43.2%|2.5-5.6|44.4%|4.2-4.4|97.1%|4.0|8.8|0.50|0.00|3.75|2.50|19.5
10128|史蒂夫-纳什(Steve Nash)|2002|小牛|20|20|36.5|5.8-12.8|44.7%|1.9-3.8|48.7%|2.8-3.1|87.3%|3.5|7.2|0.85|0.05|2.55|2.35|16.1
10128|史蒂夫-纳什(Steve Nash)|2003|小牛|5|5|39.4|5.4-14.0|38.6%|1.2-3.2|37.5%|1.6-1.8|88.9%|5.2|9.0|0.80|0.00|2.40|2.80|13.6
10128|史蒂夫-纳什(Steve Nash)|2004|太阳|15|15|40.7|9.3-17.9|52.0%|1.4-3.6|38.9%|3.8-4.1|91.9%|4.8|11.3|0.93|0.20|4.67|2.40|23.9
10128|史蒂夫-纳什(Steve Nash)|2005|太阳|20|20|39.9|7.3-14.6|50.2%|1.6-4.3|36.8%|4.2-4.5|91.2%|3.6|10.2|0.40|0.25|3.35|1.90|20.4
10128|史蒂夫-纳什(Steve Nash)|2006|太阳|11|11|37.5|6.7-14.5|46.3%|1.7-3.5|48.7%|3.7-4.2|89.1%|3.2|13.3|0.36|0.09|4.36|1.91|18.9
10128|史蒂夫-纳什(Steve Nash)|2007|太阳|5|5|36.6|6.4-14.0|45.7%|1.2-4.0|30.0%|2.2-2.4|91.7%|2.8|7.8|0.40|0.20|2.40|2.00|16.2
10128|史蒂夫-纳什(Steve Nash)|2009|太阳|16|16|33.7|6.2-11.9|51.8%|1.2-3.1|38.0%|4.2-4.7|89.3%|3.2|10.1|0.25|0.06|3.75|1.25|17.8
10128|史蒂夫-纳什(Steve Nash)|2012|湖人|2|2|30.5|5.0-11.5|43.5%|0.0-1.5|0.0%|2.5-2.5|100.0%|2.5|4.5|0.00|0.00|1.50|1.00|12.5
10129|乔丹-希尔(Jordan Hill)|2011|湖人|12|0|18.1|1.9-4.4|43.4%|0.0-0.0|0.0%|0.9-1.3|68.8%|6.3|0.1|0.25|0.67|0.58|2.67|4.8
10129|乔丹-希尔(Jordan Hill)|2012|湖人|3|0|10.3|1.7-3.3|50.0%|0.0-0.0|0.0%|0.0-0.0|0.0%|3.7|0.3|0.00|0.67|0.00|0.67|3.3
10130|林书豪(Jeremy Lin)|2012|火箭|4|3|21.0|1.5-6.0|25.0%|0.5-3.0|16.7%|0.5-0.5|100.0%|2.0|2.0|0.50|0.25|2.00|2.25|4.0
10130|林书豪(Jeremy Lin)|2013|火箭|6|0|29.5|4.2-10.2|41.0%|0.8-3.8|21.7%|2.2-2.7|81.3%|3.7|4.3|0.50|0.17|2.17|2.50|11.3
10131|尼克-杨(Nick Young)|2007|奇才|4|0|4.2|0.2-2.2|11.1%|0.0-0.5|0.0%|0.8-1.0|75.0%|0.5|0.2|0.50|0.00|0.25|0.25|1.2
10131|尼克-杨(Nick Young)|2011|快船|11|0|18.2|2.6-6.1|43.3%|1.5-3.0|51.5%|1.5-1.6|88.9%|1.1|0.3|0.27|0.36|0.64|1.82|8.3
10132|卡洛斯-布泽尔(Carlos Boozer)|2006|爵士|17|17|38.5|9.5-17.8|53.6%|0.0-0.0|0.0%|4.5-6.1|73.8%|12.2|2.9|1.00|0.29|3.00|3.06|23.5
10132|卡洛斯-布泽尔(Carlos Boozer)|2007|爵士|12|12|36.8|6.3-15.2|41.5%|0.0-0.0|0.0%|3.3-4.7|71.4%|12.2|2.8|0.50|0.17|3.00|3.92|16.0
10132|卡洛斯-布泽尔(Carlos Boozer)|2008|爵士|5|5|37.2|7.6-14.4|52.8%|0.0-0.0|0.0%|5.4-7.0|77.1%|13.2|2.2|1.60|0.40|3.00|3.60|20.6
10132|卡洛斯-布泽尔(Carlos Boozer)|2009|爵士|10|10|40.2|8.9-16.8|53.0%|0.0-0.0|0.0%|1.9-3.5|54.3%|13.2|3.0|0.40|0.70|2.40|3.80|19.7
10132|卡洛斯-布泽尔(Carlos Boozer)|2010|公牛|16|16|31.7|4.8-11.1|43.3%|0.0-0.1|0.0%|3.0-3.8|80.0%|9.7|1.8|0.56|0.44|1.75|3.06|12.6
10132|卡洛斯-布泽尔(Carlos Boozer)|2011|公牛|6|6|33.3|6.3-15.0|42.2%|0.0-0.0|0.0%|0.8-1.2|71.4%|9.8|3.0|0.83|0.33|3.83|3.33|13.5
10132|卡洛斯-布泽尔(Carlos Boozer)|2012|公牛|12|12|35.9|6.9-14.0|49.4%|0.0-0.1|0.0%|2.6-3.8|68.9%|9.6|1.5|0.83|0.08|2.42|3.00|16.4
10132|卡洛斯-布泽尔(Carlos Boozer)|2013|公牛|5|5|24.2|4.0-9.4|42.6%|0.0-0.0|0.0%|1.6-1.8|88.9%|7.8|1.0|0.20|0.00|1.40|2.60|9.6
10134|韦恩-艾灵顿(Wayne Ellington)|2013|小牛|2|0|7.0|1.0-3.0|33.3%|1.0-3.0|33.3%|1.0-1.0|100.0%|1.0|1.0|0.00|0.00|1.00|0.50|4.0
10136|罗尼-普莱斯(Ronnie Price)|2005|国王|4|0|2.2|0.0-0.8|0.0%|0.0-0.0|0.0%|0.0-0.0|0.0%|0.0|0.2|0.00|0.00|0.00|0.25|0.0
10136|罗尼-普莱斯(Ronnie Price)|2007|爵士|12|0|5.7|0.8-2.6|32.3%|0.2-1.2|21.4%|0.8-1.1|76.9%|0.3|0.9|0.50|0.17|0.50|0.50|2.8
10136|罗尼-普莱斯(Ronnie Price)|2008|爵士|2|0|8.0|1.5-5.0|30.0%|0.0-1.5|0.0%|1.0-1.0|100.0%|1.5|2.5|0.50|0.00|0.00|2.00|4.0
10136|罗尼-普莱斯(Ronnie Price)|2009|爵士|10|0|9.0|0.7-2.4|29.2%|0.2-0.7|28.6%|0.4-0.8|50.0%|1.0|1.4|0.40|0.10|0.20|2.00|2.0
10137|埃德-戴维斯(Ed Davis)|2012|灰熊|8|0|6.0|0.6-1.5|41.7%|0.0-0.0|0.0%|0.4-0.5|75.0%|1.4|0.0|0.00|0.12|0.25|0.88|1.6
